#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
495,-180.8266401539796,329.9001827039523,0.020780882334166598
496,-182.73397395371742,343.9553414848316,0.020780882334166598
497,-180.6580390580035,335.8662149627616,0.020780882334166598
498,-173.2385952886856,293.5646535203945,0.020780882334166598
499,-169.35758343018577,282.69136039509067,0.020780882334166598
500,-174.30483956760844,311.7398939162213,0.020780882334166598
501,-185.29245033054985,382.0690713511877,0.020780882334166598
502,-191.55183349282512,425.5906326925635,0.020780882334166598
503,-186.18666006199024,408.14255738750865,0.020780882334166598
504,-174.70113551903646,345.7243893940835,0.020780882334166598
505,-168.5128580093314,317.2745429205688,0.020780882334166598
506,-173.60748733401672,346.91070710679736,0.020780882334166598
507,-183.28170256590258,394.43355902821605,0.020780882334166598
508,-187.35036071802293,405.52191845542313,0.020780882334166598
509,-184.1195857331451,389.6789928836715,0.020780882334166598
510,-175.98256993079104,340.83263994519297,0.020780882334166598
511,-168.9082746747454,299.9276043611493,0.020780882334166598
512,-165.3111423637732,272.35418704671383,0.020780882334166598
513,-166.64698807636992,289.10551938869,0.020780882334166598
514,-172.80010478333912,327.3786856868675,0.020780882334166598
515,-179.48802260678048,366.22760197033153,0.020780882334166598
516,-180.30942186555225,382.0668756131533,0.020780882334166598
517,-176.99047409195717,375.5215237988997,0.020780882334166598
518,-175.68885038263215,367.0122400747594,0.020780882334166598
519,-179.47392520982714,397.2274964234812,0.020780882334166598
520,-182.5151809665557,404.93747902789795,0.020780882334166598
521,-182.58468416337115,398.5906879688994,0.020780882334166598
522,-181.60029452902717,405.146506303038,0.020780882334166598
523,-181.44413911622166,411.0438512342371,0.020780882334166598
524,-183.07101940720534,425.708392264687,0.020780882334166598
525,-185.37649044770072,438.13930182671544,0.020780882334166598
526,-184.68063778775442,430.0419872255965,0.020780882334166598
527,-177.88601217052715,370.69935793820093,0.020780882334166598
528,-168.68285422470532,318.2902329482804,0.020780882334166598
529,-163.75085966744797,289.18139031855287,0.020780882334166598
530,-166.1896249983579,297.52382434931206,0.020780882334166598
531,-173.70260021784028,337.5905300896954,0.020780882334166598
532,-180.9374191869171,393.88618026894994,0.020780882334166598
533,-184.55708719800703,423.5995073671672,0.020780882334166598
534,-184.6696079930813,426.04647661096817,0.020780882334166598
535,-181.16997650375583,412.18003938378183,0.020780882334166598
536,-177.23576552910268,383.40417844534795,0.020780882334166598
537,-178.06209559103482,382.73418510781954,0.020780882334166598
538,-182.69693769375877,412.2249290530914,0.020780882334166598
539,-187.8046814930616,434.1856988652169,0.020780882334166598
540,-189.85828523704984,450.48370357551784,0.020780882334166598
541,-188.6343186228956,449.1927076021326,0.020780882334166598
542,-184.59097985218315,423.7512979136705,0.020780882334166598
543,-178.94700317753404,396.97356337667463,0.020780882334166598
544,-175.41504930388487,378.0459245783459,0.020780882334166598
545,-175.88281752644426,369.4677764602566,0.020780882334166598
546,-178.06190430898243,394.62550998900963,0.020780882334166598
547,-179.61290612127124,408.0886143113507,0.020780882334166598
548,-181.8159567491308,424.7674080784462,0.020780882334166598
549,-183.9678170221505,445.17928659854863,0.020780882334166598
550,-181.94059554147884,433.32808340160113,0.020780882334166598
551,-174.74304139844324,388.2088289878962,0.020780882334166598
552,-166.92087715943785,347.145676639699,0.020780882334166598
553,-165.63107422869075,351.825892508016,0.020780882334166598
554,-175.17058779070103,424.0740908581834,0.020780882334166598
555,-189.26314233850093,503.76408871684185,0.020780882334166598
556,-195.58640333184397,534.1950088728776,0.020780882334166598
557,-188.69741615472915,500.54339495611765,0.020780882334166598
558,-178.739609910007,441.95576304859054,0.020780882334166598
559,-178.13491398502248,436.6019823430332,0.020780882334166598
560,-187.33624631717242,501.98088613266344,0.020780882334166598
561,-193.02618283785216,521.6204815226449,0.020780882334166598
562,-186.48933125046568,473.4318461798209,0.020780882334166598
563,-172.372223742552,383.6305366311738,0.020780882334166598
564,-163.75929453569262,326.0980820417236,0.020780882334166598
565,-165.95771150466805,337.5402943934453,0.020780882334166598
566,-174.8179374961383,391.49603678859427,0.020780882334166598
567,-178.63117439739256,401.152395659635,0.020780882334166598
568,-172.00271564062965,365.18917287096014,0.020780882334166598
569,-163.36824778639416,299.86375474372494,0.020780882334166598
570,-165.50135920246686,311.4857051058593,0.020780882334166598
571,-180.88932849211733,409.1722424438609,0.020780882334166598
572,-198.2483000892991,506.8362096062481,0.020780882334166598
573,-204.42793886578437,549.7202897854195,0.020780882334166598
574,-196.88333443719907,513.3994783449665,0.020780882334166598
575,-186.59950640817806,450.0703534349473,0.020780882334166598
576,-182.6483361759828,426.568718593564,0.020780882334166598
577,-184.7775480651821,428.7706478455691,0.020780882334166598
578,-186.93443549638587,446.79988191095816,0.020780882334166598
579,-184.8266017493426,428.4314018281437,0.020780882334166598
580,-178.51406031374796,382.1317098867386,0.020780882334166598
581,-173.7778997574361,364.23120176552425,0.020780882334166598
582,-173.7622802028564,356.18700617793155,0.020780882334166598
583,-176.57617178901683,384.9974780198248,0.020780882334166598
584,-178.86848915654076,399.9944766306886,0.020780882334166598
585,-176.51995458017834,375.9473484000973,0.020780882334166598
586,-171.41684943651748,344.59413820992137,0.020780882334166598
587,-172.1196412180202,365.8419210517073,0.020780882334166598
588,-182.6807402084134,432.8611313262574,0.020780882334166598
589,-196.94050628271944,532.8213747286072,0.020780882334166598
590,-202.78871805303115,572.2143619050183,0.020780882334166598
591,-196.8045448462378,528.2666500796556,0.020780882334166598
592,-185.6136625447103,465.6585603391455,0.020780882334166598
593,-179.72361567232596,422.2298310506462,0.020780882334166598
594,-180.48767151990992,431.45651456030527,0.020780882334166598
595,-181.30897490534377,429.60024675491,0.020780882334166598
596,-177.18504257866078,405.24335965064193,0.020780882334166598
597,-168.76932533642923,357.2041460714094,0.020780882334166598
598,-160.80007238749948,291.95108967667903,0.020780882334166598
599,-159.89922379412005,292.12296754141477,0.020780882334166598
600,-167.51250307054636,334.8174785285885,0.020780882334166598
601,-176.93800578671195,388.3247545472365,0.020780882334166598
602,-180.62783094026187,407.7906197703552,0.020780882334166598
603,-178.6947668591359,408.59392928818136,0.020780882334166598
604,-179.74453955179283,426.28747497877555,0.020780882334166598
605,-186.4757627495273,455.39745833683054,0.020780882334166598
606,-191.97168507454853,483.6800883807055,0.020780882334166598
607,-188.57476019086815,472.1342062311731,0.020780882334166598
608,-178.32362886246224,409.81344244662625,0.020780882334166598
609,-168.80665788802426,355.94893505528887,0.020780882334166598
610,-167.0995613463406,338.6739137792222,0.020780882334166598
611,-170.67252719299552,357.5859186174893,0.020780882334166598
612,-174.0670928134118,384.7303271164459,0.020780882334166598
613,-172.7672111127455,377.66417269736985,0.020780882334166598
614,-168.54627285863683,360.8261182508823,0.020780882334166598
615,-167.60452728618463,352.2441531653602,0.020780882334166598
616,-172.08839792375701,384.3842957265071,0.020780882334166598
617,-178.131878404289,420.0763061733033,0.020780882334166598
618,-179.0485700547472,426.0386912921709,0.020780882334166598
619,-175.74822227005498,406.6278595275589,0.020780882334166598
620,-174.2520892038103,407.20131199839597,0.020780882334166598
621,-176.2821122738884,437.51423686766407,0.020780882334166598
622,-178.64315078785083,449.6999301100513,0.020780882334166598
623,-179.6671885314262,446.1835226071133,0.020780882334166598
624,-178.7865986406236,446.42225779147344,0.020780882334166598
625,-178.95382487604758,437.4873077352065,0.020780882334166598
626,-178.444607705592,443.93158014982095,0.020780882334166598
627,-176.20217114612478,431.6135148187299,0.020780882334166598
628,-173.6324210465592,422.19724348116773,0.020780882334166598
629,-174.11341638204507,409.9812120493822,0.020780882334166598
630,-178.93589196464598,449.69437891523734,0.020780882334166598
631,-183.19730277473727,474.5245802768778,0.020780882334166598
632,-181.91533632833347,459.73575809345,0.020780882334166598
633,-177.61446653683464,450.95512036565975,0.020780882334166598
634,-177.9234425207073,449.57210099124495,0.020780882334166598
635,-184.9721377749485,507.75139807687543,0.020780882334166598
636,-191.60296785726487,536.6008548488501,0.020780882334166598
637,-190.23654593439142,521.3757378023173,0.020780882334166598
638,-181.4185686998975,486.1207458388116,0.020780882334166598
639,-172.35987132096486,425.8487657193986,0.020780882334166598
640,-169.45743071499825,412.61327954002826,0.020780882334166598
641,-172.6068128201665,413.55202937469153,0.020780882334166598
642,-176.66005389458036,440.0864992509687,0.020780882334166598
643,-175.03641434429198,446.27080641330804,0.020780882334166598
644,-170.1996023155363,410.2229341949325,0.020780882334166598
645,-171.17692094787708,415.9904659338854,0.020780882334166598
646,-179.04581888834886,455.70719511926427,0.020780882334166598
647,-184.29987514541116,473.5278011709484,0.020780882334166598
648,-180.26911101950472,457.07404513698526,0.020780882334166598
649,-171.81162630538552,395.18009329106866,0.020780882334166598
650,-167.27268489867566,359.3422666678533,0.020780882334166598
651,-170.64594281693155,362.1765422467295,0.020780882334166598
652,-177.1619057319715,406.47390347514846,0.020780882334166598
653,-177.5358765694485,409.29399979062816,0.020780882334166598
654,-169.15123074277204,365.45076176012014,0.020780882334166598
655,-160.52957081495737,317.82611076881835,0.020780882334166598
656,-162.99395107572659,333.52986246455845,0.020780882334166598
657,-175.32297175858935,409.22003874291727,0.020780882334166598
658,-187.46543344407337,481.09136653076155,0.020780882334166598
659,-189.16910225534338,485.1553188001409,0.020780882334166598
660,-180.7972225800229,447.6148048214974,0.020780882334166598
661,-170.35351857588708,391.2472124202407,0.020780882334166598
662,-166.87775881758944,377.3546304960453,0.020780882334166598
663,-173.670883549091,412.87516397579054,0.020780882334166598
664,-183.6596824935346,469.1809719709813,0.020780882334166598
665,-185.4018506638543,487.0872473046572,0.020780882334166598
666,-177.7464441767709,447.13248344518456,0.020780882334166598
667,-170.07100381763362,406.2919703685613,0.020780882334166598
668,-171.43002736358488,407.43764201888933,0.020780882334166598
669,-180.9499802942564,472.26069090252395,0.020780882334166598
670,-188.8662983166766,521.1101557913937,0.020780882334166598
671,-188.2162425889293,509.4545189776646,0.020780882334166598
672,-181.92028757149743,463.977901134304,0.020780882334166598
673,-177.21321905406776,451.27068950887144,0.020780882334166598
674,-179.60015830765872,454.9685696249798,0.020780882334166598
675,-186.01102675492012,498.1770831329918,0.020780882334166598
676,-187.73488784612374,511.9068683829626,0.020780882334166598
677,-181.63027511871593,479.7163169560793,0.020780882334166598
678,-174.24183971684863,434.48301230375154,0.020780882334166598
679,-172.86237005628658,426.17466812026385,0.020780882334166598
680,-179.0461873169021,460.41573082843547,0.020780882334166598
681,-186.3027440901449,496.1589435407896,0.020780882334166598
682,-185.47508426719725,485.5837782116028,0.020780882334166598
683,-174.39471265446645,427.08670337206803,0.020780882334166598
684,-164.35891044617188,363.70461476127025,0.020780882334166598
685,-166.04387535344398,381.5680681433925,0.020780882334166598
686,-177.10099382502383,448.1775039041378,0.020780882334166598
687,-185.47151867389462,495.2819221281681,0.020780882334166598
688,-183.88203171427836,495.10708569208015,0.020780882334166598
689,-176.08840979363177,436.2019888616413,0.020780882334166598
690,-173.20761891020436,421.55106452403294,0.020780882334166598
691,-178.37289395248504,448.51881159557314,0.020780882334166598
692,-185.6889960898905,508.63903014141,0.020780882334166598
693,-186.0263377339117,507.16020741368015,0.020780882334166598
694,-177.6629035235604,454.60616044996385,0.020780882334166598
695,-168.55349334628605,393.57287204161764,0.020780882334166598
696,-167.15277973254044,391.3549819987513,0.020780882334166598
697,-173.07962679057033,423.1909589836226,0.020780882334166598
698,-178.58781127037074,447.5110888152686,0.020780882334166598
699,-177.60212683687402,430.50079843314677,0.020780882334166598
700,-172.3506734164072,384.31219579346526,0.020780882334166598
701,-167.6285072682526,351.43314152237707,0.020780882334166598
702,-168.78628885516176,360.04994662590224,0.020780882334166598
703,-174.5150248830097,382.59625913403767,0.020780882334166598
704,-181.1510103898254,423.09609077445225,0.020780882334166598
705,-183.63325358384856,442.0344016421653,0.020780882334166598
706,-181.00354323275036,420.81502873500233,0.020780882334166598
707,-177.4262520895429,401.9012033491641,0.020780882334166598
708,-177.81030352406125,398.69503718737826,0.020780882334166598
709,-183.4454560388766,444.4105329565908,0.020780882334166598
710,-189.6845694752666,463.17111758926205,0.020780882334166598
711,-191.9340727514262,480.79699637867077,0.020780882334166598
712,-186.50422363818316,451.233819627047,0.020780882334166598
713,-176.76509455606984,394.2197310467497,0.020780882334166598
714,-170.79966496285934,355.55872249757005,0.020780882334166598
715,-173.42613898589846,374.37526806957896,0.020780882334166598
716,-178.14606342500963,400.3691980376426,0.020780882334166598
717,-177.1762118500504,398.5749366232403,0.020780882334166598
718,-169.30956086653194,363.92879354167667,0.020780882334166598
719,-162.88262589618105,320.3052611290888,0.020780882334166598
720,-165.97831608949556,331.3861665916041,0.020780882334166598
721,-177.19961145739094,395.2676643168307,0.020780882334166598
722,-186.05815112755496,448.05489975250833,0.020780882334166598
723,-184.6995998152773,444.8826629883213,0.020780882334166598
724,-176.45811370830256,400.78782291399597,0.020780882334166598
725,-171.98163581039748,362.22073044105383,0.020780882334166598
726,-179.6835098827932,414.69920152472633,0.020780882334166598
727,-191.96201771573877,500.1954043032013,0.020780882334166598
728,-195.38661496488865,507.9214851661961,0.020780882334166598
729,-183.50647199274488,436.07285361667687,0.020780882334166598
730,-167.84036820015302,343.60249551022724,0.020780882334166598
731,-162.90412707948147,308.5724159416215,0.020780882334166598
732,-171.45408201709017,366.9238379868104,0.020780882334166598
733,-180.90649177391396,422.40213643505,0.020780882334166598
734,-179.82913485196434,422.16095636037653,0.020780882334166598
735,-170.87588934956395,368.5792119683709,0.020780882334166598
736,-165.04571792517268,335.8809408744139,0.020780882334166598
737,-169.29070291654227,358.86592604607506,0.020780882334166598
738,-178.47516253476164,423.16788295250825,0.020780882334166598
739,-181.64091740477804,440.2597155083429,0.020780882334166598
740,-176.26509309821023,413.85592431417086,0.020780882334166598
741,-170.48160950899722,378.87730129099026,0.020780882334166598
742,-173.52044624510867,400.16364973022814,0.020780882334166598
743,-184.90989566117403,468.83361681282497,0.020780882334166598
744,-193.86708083217266,515.2833643662061,0.020780882334166598
745,-190.58137770787027,495.8106491104217,0.020780882334166598
746,-178.09226415327626,413.3836181874357,0.020780882334166598
747,-167.0978034791596,354.59827852777477,0.020780882334166598
748,-165.47068946499158,338.51143386372127,0.020780882334166598
749,-173.02845597217123,391.04045167720955,0.020780882334166598
750,-180.4701280114008,426.19789867299676,0.020780882334166598
751,-180.51568482086194,423.11843805941083,0.020780882334166598
752,-174.27803443470273,384.0161091483411,0.020780882334166598
753,-168.96494141574036,350.6667152187314,0.020780882334166598
754,-169.09284974746282,341.94640250153674,0.020780882334166598
755,-175.0031442687428,388.54933961879044,0.020780882334166598
756,-183.0600162850937,428.9957457608987,0.020780882334166598
757,-188.0632338405431,469.15052179936566,0.020780882334166598
758,-186.47895503494593,461.61261073093704,0.020780882334166598
759,-182.82994483912606,439.5593816498537,0.020780882334166598
760,-181.5384986203483,426.9088861922386,0.020780882334166598
761,-184.62366056001753,435.49981923875595,0.020780882334166598
762,-186.0064447468305,435.17577508263855,0.020780882334166598
763,-180.7502347663667,405.8127548502627,0.020780882334166598
764,-170.56920001116086,349.36577841588996,0.020780882334166598
765,-164.5027596830444,304.32278727682854,0.020780882334166598
766,-168.7430867533168,327.3463595295562,0.020780882334166598
767,-179.6690980221637,400.22517358558747,0.020780882334166598
768,-186.6371251511394,458.52057603627975,0.020780882334166598
769,-181.91404888573823,410.8611490251183,0.020780882334166598
770,-171.2093307860183,353.4936320054441,0.020780882334166598
771,-165.8832220960444,331.2945321478698,0.020780882334166598
772,-172.3389462071894,370.61060916279814,0.020780882334166598
773,-185.24854501074006,456.9163072831515,0.020780882334166598
774,-190.1763608626868,493.0450529475782,0.020780882334166598
775,-182.40786462568312,451.33559630402505,0.020780882334166598
776,-171.43613922089693,386.72390505195307,0.020780882334166598
777,-169.21313245821412,373.9383506280583,0.020780882334166598
778,-175.24876270528372,413.6033240477605,0.020780882334166598
779,-179.5324278612565,449.0375644410818,0.020780882334166598
780,-174.44860657768723,429.5095162289829,0.020780882334166598
781,-166.05481036066882,377.5577913176349,0.020780882334166598
782,-162.10625867342395,354.9731576643598,0.020780882334166598
783,-165.70294374432865,360.33272671782277,0.020780882334166598
784,-174.18464836088077,407.783684852373,0.020780882334166598
785,-178.52247053823234,440.9568449647495,0.020780882334166598
786,-173.69458863180253,410.3309509322804,0.020780882334166598
787,-166.19807019248802,363.8993835832826,0.020780882334166598
788,-168.16372598634067,367.6472764873206,0.020780882334166598
789,-180.42493315844678,437.68923665407425,0.020780882334166598
790,-190.50494708441,498.5767297061672,0.020780882334166598
791,-188.0877855245033,485.9048823256542,0.020780882334166598
792,-177.3369456617981,427.7023945840496,0.020780882334166598
793,-169.1682011731866,388.5286208723259,0.020780882334166598
794,-168.48706279487743,381.78187096184047,0.020780882334166598
795,-173.7421242256737,419.2645829845437,0.020780882334166598
796,-178.15745736403153,447.32909442372545,0.020780882334166598
797,-176.43035405848232,439.29973753582414,0.020780882334166598
798,-170.57052550790772,399.6382098475596,0.020780882334166598
799,-165.64609389419084,378.41445420345656,0.020780882334166598
800,-164.96922977978767,373.04800129243677,0.020780882334166598
801,-167.95567450457457,390.7279376175223,0.020780882334166598
802,-171.0283156995529,416.4220927000878,0.020780882334166598
803,-173.06434474689,418.93191820344543,0.020780882334166598
804,-174.913285854078,427.8618712624743,0.020780882334166598
805,-179.02137909098494,450.4475361764417,0.020780882334166598
806,-186.39885330866701,495.39326145241904,0.020780882334166598
807,-192.93188372886698,534.734498967175,0.020780882334166598
808,-193.550339010216,533.3511271908529,0.020780882334166598
809,-187.64480293771328,509.2452724014778,0.020780882334166598
810,-179.9962080155565,454.0282010106791,0.020780882334166598
811,-174.68246224265621,428.97344727996983,0.020780882334166598
812,-173.41943160565,432.5284692932364,0.020780882334166598
813,-173.87221089143364,439.52746543792017,0.020780882334166598
814,-173.25539104723876,433.8221296049235,0.020780882334166598
815,-170.56886339385468,409.6030463182577,0.020780882334166598
816,-167.71406873937894,396.97914952111455,0.020780882334166598
817,-166.5265889497898,381.4117937514053,0.020780882334166598
818,-166.26178273183905,388.0655193317032,0.020780882334166598
819,-165.83412093292387,378.72720531390434,0.020780882334166598
820,-166.24099337039556,388.3997706411346,0.020780882334166598
821,-172.51733567709275,435.49024737846025,0.020780882334166598
822,-181.57934000369966,498.2410561436789,0.020780882334166598
823,-186.80349051634013,530.4159849181987,0.020780882334166598
824,-185.8432110812169,515.6956977632175,0.020780882334166598
825,-183.5763678968991,506.11766802597526,0.020780882334166598
826,-181.71189212002912,484.64407069355144,0.020780882334166598
827,-179.54457917018712,477.6499913025706,0.020780882334166598
828,-175.3008316910415,452.96855048905655,0.020780882334166598
829,-168.92699162136185,428.28929914122654,0.020780882334166598
830,-164.5195873323701,393.7426785378138,0.020780882334166598
831,-164.29417454921128,391.0996465326695,0.020780882334166598
832,-164.92741471431088,390.5404594923285,0.020780882334166598
833,-161.2393993531482,357.61065683364507,0.020780882334166598
834,-152.12893097711924,307.0047923674142,0.020780882334166598
835,-146.2551877225872,276.92113499210996,0.020780882334166598
836,-155.19448053104642,344.32443219842946,0.020780882334166598
837,-176.97258282814573,474.3981892879568,0.020780882334166598
838,-194.77013144615321,573.0369964005315,0.020780882334166598
839,-194.97300029412548,562.4953263009434,0.020780882334166598
840,-180.88321464279184,485.3462319114683,0.020780882334166598
841,-170.2266969823383,423.3686985796862,0.020780882334166598
842,-173.7754166763854,445.8739146150706,0.020780882334166598
843,-183.98840964129343,507.0725600753306,0.020780882334166598
844,-182.93828425599722,495.0996589776935,0.020780882334166598
845,-166.92100685067487,383.55079648982627,0.020780882334166598
846,-151.3274611674344,273.0064835385931,0.020780882334166598
847,-152.21534003489938,274.11727102486725,0.020780882334166598
848,-166.00674510794272,353.86554003785864,0.020780882334166598
849,-174.30470567595984,399.698216903679,0.020780882334166598
850,-169.1013273694104,378.6911913740175,0.020780882334166598
851,-160.0044026454974,312.80413397378874,0.020780882334166598
852,-163.98257631915624,332.2922790209284,0.020780882334166598
853,-180.631744277845,424.1401456518019,0.020780882334166598
854,-195.50194340529302,519.1370919898386,0.020780882334166598
855,-195.2370873782041,519.3142754838562,0.020780882334166598
856,-182.5700641847859,433.0673989930799,0.020780882334166598
857,-172.28975399384535,369.2225854662244,0.020780882334166598
858,-175.96538775717494,382.6501567639364,0.020780882334166598
859,-188.17866117862053,454.7806275182743,0.020780882334166598
860,-193.10787638701044,477.4943387245241,0.020780882334166598
861,-183.05893862637123,413.3452844213326,0.020780882334166598
862,-168.41817656243398,318.6153278307152,0.020780882334166598
863,-164.30585261871997,292.6341394824935,0.020780882334166598
864,-174.04163685893067,351.27566934557984,0.020780882334166598
865,-183.59612959340836,406.91116491285334,0.020780882334166598
866,-180.4337416361971,401.2564476534135,0.020780882334166598
867,-167.90215984462736,327.7527243169402,0.020780882334166598
868,-162.4655468003654,293.91824009783926,0.020780882334166598
869,-170.7983640414475,343.1590657725432,0.020780882334166598
870,-184.87803640396797,433.33172475521286,0.020780882334166598
871,-189.9387962547716,461.75672569742255,0.020780882334166598
872,-181.10137479148892,403.7079071815184,0.020780882334166598
873,-168.2037487900941,332.6264777112505,0.020780882334166598
874,-162.38837734675076,285.890861937084,0.020780882334166598
875,-166.6978023839079,307.8274967149265,0.020780882334166598
876,-173.82211868766294,338.2045449741174,0.020780882334166598
877,-174.87966758442553,345.64969644178245,0.020780882334166598
878,-168.1116681145737,295.96621911310694,0.020780882334166598
879,-160.662848473517,262.71058973036,0.020780882334166598
880,-158.3132929422535,243.6997052038337,0.020780882334166598
881,-161.40077870889172,261.2258114653936,0.020780882334166598
882,-166.35077971914333,297.85888864079715,0.020780882334166598
883,-169.4778695795821,316.7843816886004,0.020780882334166598
884,-170.38453295754417,317.71257975333816,0.020780882334166598
885,-169.96494434199465,329.72668158886813,0.020780882334166598
886,-170.6675823663342,333.5255295036919,0.020780882334166598
887,-171.515719320968,339.1325597489168,0.020780882334166598
888,-169.02398587707094,321.5634281244092,0.020780882334166598
889,-163.37600712927994,293.7067909536165,0.020780882334166598
890,-160.24397671733047,286.0215432314837,0.020780882334166598
891,-164.02914121749464,312.11636643714536,0.020780882334166598
892,-169.7743707219871,351.55210717734514,0.020780882334166598
893,-172.96707555748395,373.5550183971839,0.020780882334166598
894,-174.58249182196826,385.84302891801923,0.020780882334166598
895,-173.8100731344988,384.9073657558792,0.020780882334166598
896,-170.158155177349,359.5201505319992,0.020780882334166598
897,-167.5965230273401,338.3682273662662,0.020780882334166598
898,-170.9925697686818,348.98798600316474,0.020780882334166598
899,-176.22704427682308,368.7162363806427,0.020780882334166598
900,-175.82761278190526,369.9944007904349,0.020780882334166598
901,-175.22588851489166,356.870991583268,0.020780882334166598
902,-181.69204320337528,396.20016578166553,0.020780882334166598
903,-189.15203200548876,441.3693032399821,0.020780882334166598
904,-189.2339878694226,428.7703959152735,0.020780882334166598
905,-183.11287788153092,399.0956599981012,0.020780882334166598
906,-179.1895064886391,377.75597559940775,0.020780882334166598
907,-180.66982985227514,383.93288537537825,0.020780882334166598
908,-184.5135242999237,409.7133833480462,0.020780882334166598
909,-189.11658880143213,441.7099429160569,0.020780882334166598
910,-188.6248373885383,435.98185916603785,0.020780882334166598
911,-179.54402917347673,382.836586208599,0.020780882334166598
912,-170.1469460213993,341.3795863337246,0.020780882334166598
913,-170.4157651314408,340.2560870425403,0.020780882334166598
914,-177.7296799254469,381.2566535079309,0.020780882334166598
915,-181.576560032175,412.0660327907323,0.020780882334166598
916,-181.13906356584857,413.6211708741548,0.020780882334166598
917,-178.9357975659645,408.3646204136094,0.020780882334166598
918,-175.53974402326824,375.05560671626677,0.020780882334166598
919,-174.1233488286804,366.5042375462692,0.020780882334166598
920,-175.5156063837067,376.92525737634264,0.020780882334166598
921,-176.51529836540308,383.44618070195224,0.020780882334166598
922,-175.47822309010814,373.5309000853572,0.020780882334166598
923,-177.8297664415309,391.23829969052565,0.020780882334166598
924,-183.85590651883635,413.85785840602705,0.020780882334166598
925,-184.16649022461377,401.6721606061719,0.020780882334166598
926,-175.12223199212173,336.54618627855496,0.020780882334166598
927,-165.65276111195237,278.51175207261633,0.020780882334166598
928,-164.1149479842692,266.03864078321595,0.020780882334166598
929,-168.1245997136285,285.7013076606229,0.020780882334166598
930,-171.71209926801347,319.7987828327777,0.020780882334166598
931,-170.534768732755,326.3262024287335,0.020780882334166598
932,-166.43618486127204,311.4945396601266,0.020780882334166598
933,-164.73701583108797,309.9930603841802,0.020780882334166598
934,-170.89324364398007,334.2360885262517,0.020780882334166598
935,-183.59487882449673,405.5680699517975,0.020780882334166598
936,-189.17130379931336,439.7092060326241,0.020780882334166598
937,-182.04374255672775,396.0491501588814,0.020780882334166598
938,-173.99344483421453,338.2905443122409,0.020780882334166598
939,-178.12851258381016,361.6049679822961,0.020780882334166598
940,-190.9319194701353,442.3704816494012,0.020780882334166598
941,-196.6075661427739,480.55609043417684,0.020780882334166598
942,-186.75078792743358,425.2914138015944,0.020780882334166598
943,-169.96111007820636,304.4587347495358,0.020780882334166598
944,-160.70562546357482,254.91521219149936,0.020780882334166598
945,-167.40043876519763,297.1123003779969,0.020780882334166598
946,-180.54873373705212,387.0749038185357,0.020780882334166598
947,-184.08977319372934,408.9949601379547,0.020780882334166598
948,-177.41675920281668,371.75435572511776,0.020780882334166598
949,-172.90634846065157,349.9832859287199,0.020780882334166598
950,-177.3022490603965,373.9653320160559,0.020780882334166598
951,-186.3549324354428,427.59119692098477,0.020780882334166598
952,-190.8638580132765,459.51179630581555,0.020780882334166598
953,-188.37567362706037,450.50954839433837,0.020780882334166598
954,-183.901848988932,429.9624296754244,0.020780882334166598
955,-183.248167954498,425.56650133552887,0.020780882334166598
956,-186.49026880922722,431.2106426584315,0.020780882334166598
957,-190.57433207356786,448.7080487709836,0.020780882334166598
958,-189.75164446021404,457.4560874207646,0.020780882334166598
959,-180.30425537063988,395.73923557024386,0.020780882334166598
960,-169.27276612034078,321.6525993617619,0.020780882334166598
961,-163.9738163719846,275.7243713234829,0.020780882334166598
962,-165.17499744599323,288.7981486777522,0.020780882334166598
963,-169.00625037229202,306.28780317338976,0.020780882334166598
964,-171.01909209974653,313.74338080387764,0.020780882334166598
965,-170.5548812227387,316.06568876633895,0.020780882334166598
966,-172.27631421333064,320.19345273878724,0.020780882334166598
967,-178.06936468874588,348.5226568969363,0.020780882334166598
968,-183.47196334295674,373.892358768086,0.020780882334166598
969,-184.32191915578878,377.06994536725654,0.020780882334166598
970,-181.00478416406605,353.8677112271247,0.020780882334166598
971,-179.53315638130732,354.6776654666061,0.020780882334166598
972,-185.24708459832203,385.53570918556056,0.020780882334166598
973,-194.79121303798223,438.35635472420694,0.020780882334166598
974,-197.25289814995352,448.8873092257919,0.020780882334166598
975,-186.73063766977566,378.75271402404087,0.020780882334166598
976,-171.09981253820956,280.7986786927468,0.020780882334166598
977,-164.5771854432457,241.01705684325376,0.020780882334166598
978,-171.0558139696172,285.21394832494354,0.020780882334166598
979,-180.7283452502318,349.42336792771766,0.020780882334166598
980,-180.7102607757802,365.5656856886988,0.020780882334166598
981,-169.34722055955197,296.99655571352463,0.020780882334166598
982,-159.47138554760926,243.57628651574268,0.020780882334166598
983,-160.7339985533333,246.18908371997043,0.020780882334166598
984,-167.9563744483778,282.71309593723953,0.020780882334166598
985,-174.31144689865224,327.4346185219916,0.020780882334166598
986,-176.40358178845258,335.26467671188715,0.020780882334166598
987,-176.00258829229625,333.3071182937507,0.020780882334166598
988,-177.68426388023568,346.8442106462364,0.020780882334166598
989,-184.96532222759313,377.8537407359031,0.020780882334166598
990,-193.6317747844413,428.4882023101743,0.020780882334166598
991,-196.36215415507405,445.02403175089296,0.020780882334166598
992,-190.16923540611765,400.49914590267974,0.020780882334166598
993,-181.22850198434878,355.29202331898347,0.020780882334166598
994,-177.1184824866156,329.3436774753637,0.020780882334166598
